,daysDiff,length_usage,num_referrals,creation_source_ORG_INVITE,creation_source_PERSONAL_PROJECTS,creation_source_SIGNUP,creation_source_SIGNUP_GOOGLE_AUTH,opted_in_to_mailing_list_1,enabled_for_marketing_drip_1,email_domain_gmail.com,email_domain_gustr.com,email_domain_hotmail.com,email_domain_jourrapide.com,email_domain_other,email_domain_yahoo.com,ref_size_M,ref_size_Not_invited,ref_size_S,org_size_cat_Extreme,org_size_cat_Few,org_size_cat_Moderate,org_size_cat_Small,adopted
269,0,0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False
270,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,False
271,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
272,3,3,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
273,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,False
274,3,86,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True
275,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False
276,0,22,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
277,1,1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False
278,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,False
279,5,308,0.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,True
280,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,False
281,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
282,0,164,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,True
283,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
284,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
285,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False
286,0,0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False
287,0,0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False
288,2,2,0.0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,False
289,1,1,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False
290,0,25,1.0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,False
291,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,False
292,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,False
293,1,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
294,7,7,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
295,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,False
296,0,447,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,True
297,3,334,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,True
298,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
299,0,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
300,0,0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,False
301,1,1,1.0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,False
302,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
303,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,False
304,3,82,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,True
305,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,False
306,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
307,11,11,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
308,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,False
309,0,298,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,True
310,0,435,0.0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,True
311,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,False
312,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False
313,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,False
314,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False
315,0,0,3.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,False
316,7,7,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
317,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
318,4,4,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,False
319,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
320,1,27,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,True
321,0,391,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True
322,4,4,0.0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,False
323,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False
324,2,2,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,False
325,4,4,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
326,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False
327,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
328,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False
329,0,15,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,False
330,0,0,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
331,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,False
332,0,0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False
333,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
334,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
335,0,0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,False
336,0,49,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
337,0,7,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False
338,1,1,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
339,1,1,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,False
340,2,301,0.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,True
341,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
342,0,0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False
343,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,False
344,1,67,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,False
345,3,3,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,False
346,2,112,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,True
347,0,0,4.0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,False
348,1,1,0.0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,False
349,1,17,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
350,2,158,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,True
351,1,1,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
352,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
353,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
354,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,False
355,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False
356,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False
357,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,False
358,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
359,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
360,0,0,0.0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,False
361,2,115,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False
362,2,277,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,True
363,0,0,0.0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,False
364,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False
365,0,0,0.0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,False
366,1,77,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,False
367,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
368,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
369,0,195,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
370,1,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False
371,0,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,False
372,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,False
373,0,0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
374,0,136,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
375,0,0,6.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
376,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,False
377,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,False
378,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,False
379,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
380,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
381,5,23,1.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,False
382,2,131,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,True
383,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
384,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,False
385,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
386,0,0,1.0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
387,1,1,0.0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,False
388,1,1,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,False
389,2,74,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False
390,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
391,0,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False
392,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,False
393,3,3,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
394,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,False
395,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
396,0,55,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,True
397,1,83,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False
398,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,False
399,2,2,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
400,1,158,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,True
401,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,False
402,2,2,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
403,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,False
404,1,1,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False
405,1,1,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
406,1,1,0.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,False
407,0,0,8.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,False
408,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,False
409,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,False
410,1,1,0.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
411,0,0,0.0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,False
412,3,28,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
413,0,0,0.0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,False
414,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,False
415,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
416,0,80,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
417,4,153,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,True
418,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,False
419,1,1,0.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,False
420,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
421,0,0,1.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,False
422,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,False
423,1,1,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
424,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
425,0,0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False
426,5,5,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,False
427,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,False
428,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
429,1,250,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,True
430,0,0,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,False
431,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,False
432,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
433,0,0,0.0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,False
434,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False
435,1,1,2.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,False
436,0,0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,False
437,1,1,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,False
438,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
439,5,5,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
440,0,0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,False
441,4,4,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,False
442,0,0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,False
443,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False
444,0,671,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,True
445,0,0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,False
446,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
447,4,4,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,False
448,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
449,1,545,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,True
450,2,2,3.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
451,0,0,0.0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,False
452,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,False
453,0,0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,False
454,1,16,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,False
455,0,0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,False
456,0,0,0.0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,False
457,0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,False
458,0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,False
459,3,55,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,True
460,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False
461,3,477,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True
462,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,False
463,0,0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False
464,5,5,3.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False
465,0,0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,False
466,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,False
467,0,0,0.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,False
468,0,155,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True
469,0,0,1.0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,False
470,1,332,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,True
471,1,38,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,True
472,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,False
473,1,1,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
474,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,False
475,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,False
476,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,False
477,2,25,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False
478,3,17,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,True
479,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
480,1,60,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False
481,1,1,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,False
482,0,268,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,True
483,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
484,0,0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
485,0,11,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
486,3,3,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,False
487,0,0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
488,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,False
489,2,2,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,False
490,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
491,0,219,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,True
492,1,1,0.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,False
493,0,139,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,True
494,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False
495,0,0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,False
496,4,639,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,True
497,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
498,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False
499,0,31,0.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,False
500,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,False
501,0,109,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,True
502,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
503,2,2,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
504,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
505,3,29,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True
506,0,0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
507,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,False
508,0,643,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,True
509,0,727,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True
510,0,10,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False
511,3,364,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,True
512,0,0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,False
513,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,False
514,0,0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,False
515,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
516,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
517,3,128,0.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,True
518,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,False
519,1,100,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False
520,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
521,0,353,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,True
522,0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,False
523,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,False
524,0,0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False
525,0,0,3.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,False
526,0,0,0.0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,False
527,0,22,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
528,2,281,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,True
529,0,0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
530,4,4,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False
531,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
532,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
533,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
534,5,396,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True
535,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
536,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
537,0,0,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,False
538,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,False
539,1,224,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,True
540,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
541,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
542,1,78,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,False
